id,sex,age,age_cat,juv_fel_count,juv_misd_count,juv_other_count,priors_count,c_charge_desc,two_year_recid,time_in_custody_in_days,time_in_jail_in_days,African-American_race,Asian_race,Caucasian_race,Hispanic_race,Native American_race,Other_race,Felony_c_charge_degree,Misdemeanor_c_charge_degree,High_score_text,Low_score_text,Medium_score_text,High_v_score_text,Low_v_score_text,Medium_v_score_text
8097,1,29,25 - 45,0,0,0,5,0.4517112099682474,1,3.0,3.0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
8098,0,21,Less than 25,0,0,0,0,0.3827224111679078,0,1.0,0.0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
8099,1,28,25 - 45,0,0,0,0,0.3827224111679078,0,2.0,1.0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
8100,1,34,25 - 45,0,0,0,5,0.5493738921402309,1,26.0,3.0,1,0,0,0,0,0,0,1,0,1,0,0,1,0
8104,0,42,25 - 45,0,0,0,16,0.47640155224723396,0,20.0,24.0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
8105,1,21,Less than 25,0,2,1,3,0.4601016120697437,1,29.0,1.0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
8106,1,69,Greater than 45,0,0,0,1,0.5459708370453343,1,1.0,1.0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
8107,0,49,Greater than 45,0,0,0,1,0.09460381762370525,0,0.0,0.0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
8110,0,24,Less than 25,0,0,0,0,0.3827224111679078,0,1.0,0.0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
8111,1,27,25 - 45,0,0,0,4,0.9965127921095169,1,37.0,34.0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
8112,0,55,Greater than 45,0,0,0,1,0.48407441260709094,0,2.0,2.0,1,0,0,0,0,0,0,1,0,1,0,0,1,0
8113,1,19,Less than 25,1,2,0,3,0.4517112099682474,1,1.0,199.0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
8114,1,24,Less than 25,2,0,0,7,0.518055487728018,1,11.0,2.0,1,0,0,0,0,0,0,1,1,0,0,0,0,1
8115,1,39,25 - 45,0,0,0,1,0.4292651155791068,0,0.0,0.0,0,0,0,0,0,1,0,1,0,1,0,0,1,0
8116,1,21,Less than 25,0,0,0,1,0.4517112099682474,0,1.0,0.0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
8117,1,28,25 - 45,0,0,0,0,0.3816785218935147,1,70.0,37.0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
8118,1,34,25 - 45,0,0,0,4,0.488868470039596,0,0.0,0.0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
8119,1,27,25 - 45,0,0,0,2,0.4517112099682474,0,8.0,1.0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
8120,1,37,25 - 45,3,0,0,12,0.4517112099682474,0,254.0,52.0,1,0,0,0,0,0,0,1,1,0,0,1,0,0
8121,1,40,25 - 45,0,0,0,1,0.48407441260709094,0,65.0,65.0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
8124,0,36,25 - 45,0,0,0,4,1.0038780540149972,1,104.0,103.0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
8125,1,23,Less than 25,0,0,0,0,0.36687432079403715,0,46.0,0.0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
8126,1,34,25 - 45,0,0,0,19,0.4517112099682474,1,76.0,73.0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
8129,1,27,25 - 45,0,0,1,5,0.5917112870422038,1,157.0,0.0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
8130,1,50,Greater than 45,0,0,0,1,0.0045561188358402855,0,1.0,0.0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
8132,1,22,Less than 25,0,1,2,1,0.5084188990650611,0,3.0,2.0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
8133,1,43,25 - 45,0,0,0,1,0.3637459219753152,1,10.0,31.0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
8134,1,29,25 - 45,0,0,0,0,0.5096050335663399,1,82.0,0.0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
8135,0,50,Greater than 45,0,0,0,1,0.4517112099682474,1,1.0,1.0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
8136,1,61,Greater than 45,0,0,0,1,0.48407441260709094,1,5.0,4.0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
8137,1,34,25 - 45,0,0,0,1,0.4517112099682474,0,23.0,23.0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
8138,1,56,Greater than 45,0,0,0,1,0.4517112099682474,0,9.0,8.0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
8140,1,31,25 - 45,3,0,0,16,0.5242066153601288,1,0.0,0.0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
8141,1,21,Less than 25,0,0,0,0,0.2521398102212893,0,0.0,0.0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
8142,1,23,Less than 25,0,0,1,1,0.9965127921095169,1,4.0,7.0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
8143,1,45,Greater than 45,0,0,0,1,0.4517112099682474,0,1.0,0.0,0,0,0,0,0,1,1,0,0,1,0,0,1,0
8145,1,24,Less than 25,0,0,0,1,0.488868470039596,1,178.0,13.0,1,0,0,0,0,0,0,1,1,0,0,0,0,1
8146,1,30,25 - 45,0,0,0,1,0.13788930669552638,0,0.0,0.0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
8147,1,32,25 - 45,0,6,5,17,0.4517112099682474,1,1.0,112.0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
8148,1,61,Greater than 45,0,0,0,0,0.26743035760683337,0,6.0,6.0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
8149,1,27,25 - 45,0,0,0,3,0.5493738921402309,0,0.0,3.0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
8150,0,27,25 - 45,0,0,0,2,0.3643122051805198,0,0.0,0.0,1,0,0,0,0,0,0,1,0,0,1,0,1,0
8151,1,41,25 - 45,0,0,0,2,0.3827224111679078,0,1.0,1.0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
8153,1,60,Greater than 45,0,0,0,0,0.26743035760683337,0,1.0,1.0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
8154,1,23,Less than 25,0,0,0,1,0.3601892607532655,0,4.0,3.0,1,0,0,0,0,0,0,1,1,0,0,1,0,0
8155,1,40,25 - 45,0,0,0,0,0.3827224111679078,0,1.0,0.0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
8157,1,30,25 - 45,0,0,0,0,0.46892515692495623,0,5.0,6.0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
8160,0,20,Less than 25,0,0,0,1,0.495424477033147,0,1.0,0.0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
8161,0,20,Less than 25,0,0,0,0,0.46892515692495623,0,13.0,0.0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
8162,1,48,Greater than 45,0,0,0,0,0.25080138262304075,0,3.0,2.0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
8163,1,24,Less than 25,0,0,0,0,0.3827224111679078,1,2.0,1.0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
8164,1,30,25 - 45,0,0,0,5,0.3827224111679078,0,1.0,0.0,1,0,0,0,0,0,0,1,0,1,0,0,1,0
8168,0,20,Less than 25,0,0,0,0,0.3827224111679078,1,0.0,0.0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
8169,1,25,25 - 45,0,0,0,0,0.4517112099682474,0,2.0,1.0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
8171,1,38,25 - 45,0,0,0,0,0.3971094204650169,0,3.0,0.0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
8172,1,29,25 - 45,0,0,0,0,0.5459708370453343,1,41.0,1.0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
8173,0,38,25 - 45,0,0,0,1,0.5248765271450961,1,16.0,16.0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
8174,1,27,25 - 45,0,0,0,1,0.5475286066047836,0,30.0,0.0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
8179,1,21,Less than 25,0,0,0,0,0.3827224111679078,1,2.0,1.0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
8182,1,24,Less than 25,0,0,0,1,0.40717514955253525,0,141.0,141.0,1,0,0,0,0,0,1,0,0,0,1,1,0,0
8183,1,53,Greater than 45,0,0,0,3,0.4517112099682474,1,198.0,197.0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
8184,1,36,25 - 45,0,0,0,4,0.46892515692495623,1,1.0,1.0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
8185,1,64,Greater than 45,0,0,0,8,0.4517112099682474,1,1.0,0.0,1,0,0,0,0,0,0,1,0,1,0,0,1,0
8187,1,23,Less than 25,0,0,0,0,1.00320072083198,1,1.0,0.0,1,0,0,0,0,0,0,1,1,0,0,0,0,1
8188,1,26,25 - 45,0,0,0,3,0.3827224111679078,0,0.0,0.0,0,0,1,0,0,0,0,1,1,0,0,1,0,0
8189,1,48,Greater than 45,0,0,0,0,0.30640066232859786,0,33.0,33.0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
8190,1,27,25 - 45,0,0,0,6,0.5917112870422038,1,3842.0,1.0,0,0,0,0,0,1,1,0,0,1,0,0,1,0
8191,1,21,Less than 25,0,0,0,0,0.5296779176237041,0,1.0,1.0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
8193,1,20,Less than 25,0,0,0,0,0.587331218824493,1,2.0,1.0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
8195,1,37,25 - 45,0,0,0,17,0.5337522519132827,0,87.0,45.0,1,0,0,0,0,0,0,1,1,0,0,0,1,0
8196,1,51,Greater than 45,0,0,0,8,0.5917112870422038,1,82.0,1.0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
8197,1,47,Greater than 45,0,0,0,2,0.5917112870422038,1,1.0,1.0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
8201,1,29,25 - 45,0,0,0,2,0.7501049764083284,1,1.0,0.0,0,0,1,0,0,0,0,1,1,0,0,1,0,0
8203,1,27,25 - 45,0,0,1,2,0.6618839356756455,1,40.0,39.0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
8204,1,45,Greater than 45,1,0,0,16,0.5917112870422038,0,78.0,1.0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
8205,1,41,25 - 45,0,0,0,0,0.6250612152260047,1,1.0,1.0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
8207,1,31,25 - 45,0,0,0,3,0.3827224111679078,1,2.0,1.0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
8209,1,28,25 - 45,0,0,0,9,0.27387461620040093,0,37.0,36.0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
8210,0,29,25 - 45,0,0,0,1,0.2870563523199995,0,15.0,15.0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
8211,1,39,25 - 45,0,0,0,1,0.3816785218935147,0,1.0,0.0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
8212,1,33,25 - 45,0,0,0,0,0.46892515692495623,0,1.0,0.0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
8214,0,21,Less than 25,0,1,0,1,0.5082946328948995,1,36.0,0.0,1,0,0,0,0,0,1,0,0,0,1,1,0,0
8215,1,48,Greater than 45,0,0,0,0,0.5493738921402309,0,9.0,9.0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
8216,1,27,25 - 45,0,0,0,3,0.4517112099682474,0,27.0,37.0,1,0,0,0,0,0,0,1,0,1,0,0,1,0
8217,1,24,Less than 25,0,0,0,0,0.19486193391720572,0,32.0,32.0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
8218,0,24,Less than 25,0,0,0,0,0.3827224111679078,0,0.0,0.0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
8219,1,29,25 - 45,0,0,0,3,0.3827224111679078,1,1.0,1.0,1,0,0,0,0,0,0,1,0,1,0,0,1,0
8220,1,33,25 - 45,0,0,0,3,0.4517112099682474,0,0.0,0.0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
8222,1,21,Less than 25,0,0,0,0,0.5082946328948995,1,1.0,1.0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
8223,0,31,25 - 45,0,0,2,14,0.5364744979315855,0,1.0,0.0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
8224,1,32,25 - 45,0,0,0,1,0.5004708180415316,0,3.0,2.0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
8225,1,62,Greater than 45,0,0,0,0,0.20220753462903243,0,1.0,1.0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
8226,1,39,25 - 45,0,0,0,3,0.5242066153601288,1,1.0,1.0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
8230,1,56,Greater than 45,0,0,0,2,0.3827224111679078,0,12.0,16.0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
8231,1,28,25 - 45,0,0,0,6,0.5711265892651513,0,1.0,0.0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
8232,0,26,25 - 45,0,0,0,6,0.4517112099682474,1,3.0,3.0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
8235,1,24,Less than 25,0,0,0,5,0.675768832253986,1,7.0,6.0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
8236,1,51,Greater than 45,0,0,0,0,0.20220753462903243,0,0.0,0.0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
8237,1,51,Greater than 45,0,0,0,1,0.4130241028402736,0,3.0,3.0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
8239,1,28,25 - 45,0,0,1,7,0.46892515692495623,0,78.0,1.0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
8240,0,36,25 - 45,0,0,0,1,0.3827224111679078,0,1.0,1.0,1,0,0,0,0,0,0,1,0,1,0,0,1,0
8242,1,39,25 - 45,0,0,0,0,0.48407441260709094,0,0.0,0.0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
8245,0,38,25 - 45,0,0,0,0,0.3827224111679078,0,1.0,0.0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
8247,1,23,Less than 25,0,0,0,1,0.46892515692495623,0,0.0,0.0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
8248,1,28,25 - 45,0,0,0,5,0.3827224111679078,1,26.0,26.0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
8249,0,29,25 - 45,0,0,0,7,0.4517112099682474,1,15.0,8.0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
8250,1,20,Less than 25,4,2,1,6,0.4517112099682474,1,1.0,60.0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
8251,0,38,25 - 45,0,0,0,0,0.3816785218935147,0,1.0,0.0,0,0,0,0,0,1,1,0,0,1,0,0,1,0
8253,1,29,25 - 45,0,0,0,0,0.3827224111679078,0,2.0,1.0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
8254,0,34,25 - 45,0,0,0,1,0.4068041729268844,0,2.0,2.0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
8256,1,29,25 - 45,0,0,0,11,0.5242066153601288,1,58.0,1.0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
8257,1,34,25 - 45,0,0,0,8,0.3827224111679078,0,0.0,1.0,1,0,0,0,0,0,0,1,0,0,1,0,1,0
8258,1,26,25 - 45,0,0,0,6,0.4276371106101163,1,1.0,2.0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
8259,1,58,Greater than 45,0,0,0,0,0.3637459219753152,0,2.0,2.0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
8260,1,37,25 - 45,0,0,0,6,0.4517112099682474,1,32.0,23.0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
8261,1,23,Less than 25,0,0,0,1,0.4517112099682474,0,0.0,0.0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
8262,1,48,Greater than 45,0,0,0,0,0.5866620633205494,1,1.0,0.0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
8263,1,61,Greater than 45,0,0,0,9,0.4517112099682474,0,96.0,95.0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
8264,1,30,25 - 45,0,0,0,1,0.5296779176237041,1,14.0,1.0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
8265,1,44,25 - 45,0,0,0,0,0.3837258610304179,0,3.0,2.0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
8266,1,26,25 - 45,0,0,0,3,0.4517112099682474,0,0.0,0.0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
8267,1,46,Greater than 45,0,0,0,3,0.25713885656284835,1,147.0,35.0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
8268,1,36,25 - 45,0,0,0,5,0.5242066153601288,0,4.0,3.0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
8269,0,29,25 - 45,0,1,0,11,0.4517112099682474,1,23.0,23.0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
8277,0,23,Less than 25,0,0,0,0,0.3827224111679078,0,1.0,0.0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
8278,1,53,Greater than 45,0,0,0,3,0.27387461620040093,1,6.0,5.0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
8279,1,33,25 - 45,0,0,0,5,0.4517112099682474,0,2.0,2.0,0,0,0,0,0,1,1,0,0,1,0,0,1,0
8280,1,35,25 - 45,0,0,0,8,0.3827224111679078,0,9.0,8.0,1,0,0,0,0,0,0,1,0,0,1,0,1,0
8281,0,39,25 - 45,0,0,0,3,0.4517112099682474,0,1.0,1.0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
8282,1,21,Less than 25,1,0,0,1,0.3637459219753152,1,1.0,55.0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
8283,0,26,25 - 45,0,0,0,2,0.16448866585970318,1,33.0,33.0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
8284,1,26,25 - 45,1,0,0,10,0.4517112099682474,1,30.0,1.0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
8285,1,28,25 - 45,0,0,0,8,0.3827224111679078,1,1.0,0.0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
8287,0,21,Less than 25,0,3,1,3,0.3827224111679078,1,32.0,1.0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
8288,1,37,25 - 45,0,0,0,8,0.4517112099682474,0,1.0,14.0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
8289,1,29,25 - 45,0,0,0,1,0.46892515692495623,0,1.0,0.0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
8290,1,22,Less than 25,1,0,0,12,0.5917112870422038,1,4.0,35.0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
8291,1,59,Greater than 45,0,0,0,4,0.4517112099682474,0,66.0,66.0,1,0,0,0,0,0,0,1,0,1,0,0,1,0
8292,1,28,25 - 45,0,8,2,12,0.5917112870422038,1,76.0,76.0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
8294,0,56,Greater than 45,0,0,0,0,0.3827224111679078,0,1.0,0.0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
8296,0,32,25 - 45,0,0,0,2,0.3873196249534863,0,0.0,0.0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
8298,1,30,25 - 45,0,0,0,0,0.36687432079403715,0,0.0,0.0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
8301,1,29,25 - 45,0,0,0,0,0.3218259899939689,0,2.0,1.0,0,0,0,0,0,1,1,0,0,1,0,0,1,0
8303,1,24,Less than 25,0,0,0,1,0.4517112099682474,0,1.0,0.0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
8304,0,27,25 - 45,0,0,0,6,0.5475286066047836,0,1.0,1.0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
8306,1,43,25 - 45,0,0,0,15,0.5337522519132827,1,1492.0,0.0,1,0,0,0,0,0,0,1,1,0,0,0,0,1
8307,0,53,Greater than 45,0,0,0,5,0.003777797866899057,0,2.0,1.0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
8308,1,27,25 - 45,1,0,0,6,1.0026866754211388,1,5.0,0.0,1,0,0,0,0,0,1,0,0,0,1,1,0,0
8309,1,26,25 - 45,0,1,0,6,0.4517112099682474,0,15.0,1.0,1,0,0,0,0,0,0,1,0,0,1,0,1,0
8311,0,24,Less than 25,0,0,0,1,0.4517112099682474,0,1.0,0.0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
8312,1,30,25 - 45,0,0,0,0,0.3816785218935147,0,0.0,0.0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
8313,1,56,Greater than 45,0,0,0,6,0.5917112870422038,1,7.0,1.0,0,0,0,0,0,1,1,0,0,1,0,0,1,0
8314,1,26,25 - 45,0,0,0,4,0.5242066153601288,0,10.0,0.0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
8315,1,24,Less than 25,2,1,0,3,0.3827224111679078,1,0.0,0.0,1,0,0,0,0,0,0,1,0,0,1,1,0,0
8316,1,30,25 - 45,0,0,0,6,0.3351480899798163,1,0.0,0.0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
8317,1,37,25 - 45,0,0,0,4,0.00869059518189348,0,10.0,0.0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
8318,1,54,Greater than 45,0,0,0,4,0.4517112099682474,0,2.0,1.0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
8319,1,23,Less than 25,0,0,0,0,0.4517112099682474,1,1.0,0.0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
8320,1,25,25 - 45,0,0,0,1,0.4900533501020446,1,1.0,68.0,0,0,0,0,0,1,1,0,0,1,0,0,0,1
8321,0,48,Greater than 45,0,0,3,18,0.4517112099682474,1,1798.0,54.0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
8322,0,36,25 - 45,0,0,0,13,0.5917112870422038,1,44.0,33.0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
8325,1,21,Less than 25,0,0,0,1,0.46892515692495623,1,1.0,0.0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
8326,1,26,25 - 45,0,0,0,10,0.4517112099682474,1,1.0,1.0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
8328,1,26,25 - 45,0,0,3,10,0.3873196249534863,1,9.0,0.0,0,0,1,0,0,0,0,1,1,0,0,0,0,1
8340,1,45,Greater than 45,0,0,0,0,0.3637459219753152,0,1.0,0.0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
8341,1,47,Greater than 45,0,0,0,1,0.3827224111679078,0,1.0,0.0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
8343,1,30,25 - 45,0,0,0,7,0.36687432079403715,1,1.0,0.0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
8344,1,41,25 - 45,2,0,1,14,0.4517112099682474,1,6.0,5.0,1,0,0,0,0,0,0,1,1,0,0,1,0,0
8347,1,50,Greater than 45,0,0,0,1,0.4517112099682474,0,56.0,55.0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
8348,1,57,Greater than 45,0,0,0,3,0.0003079967257792367,0,12.0,12.0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
8349,1,31,25 - 45,0,0,0,2,0.46892515692495623,0,2.0,1.0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
8350,1,21,Less than 25,0,0,0,0,0.5082946328948995,1,120.0,1.0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
8353,0,28,25 - 45,1,0,0,1,0.3827224111679078,1,1.0,0.0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
8354,1,29,25 - 45,1,0,1,9,0.5614790481002668,1,78.0,1.0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
8355,1,28,25 - 45,0,0,0,2,0.5084188990650611,0,1.0,0.0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
8356,0,25,25 - 45,0,0,0,1,0.9916980741861061,1,1.0,0.0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
8357,1,22,Less than 25,0,0,0,0,0.46892515692495623,1,9.0,1.0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
8358,0,21,Less than 25,0,0,0,0,0.5082946328948995,0,1.0,0.0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
8359,1,48,Greater than 45,0,0,0,0,0.46892515692495623,1,68.0,68.0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
8360,1,25,25 - 45,0,0,1,4,0.47334485910805635,1,11.0,169.0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
8361,1,37,25 - 45,0,0,0,7,0.5614790481002668,0,1.0,1.0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
8362,1,31,25 - 45,0,0,0,5,0.5614790481002668,1,1.0,0.0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
8364,1,56,Greater than 45,0,0,0,0,0.3827224111679078,0,7.0,7.0,0,0,0,0,0,1,0,1,0,1,0,0,1,0
8365,1,24,Less than 25,0,0,0,0,0.26743035760683337,0,1.0,1.0,1,0,0,0,0,0,0,1,0,1,0,0,1,0
8367,1,30,25 - 45,0,0,0,15,0.7425031459896887,1,5.0,93.0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
8369,1,47,Greater than 45,0,0,0,5,0.11413914030702109,0,5.0,4.0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
8373,1,66,Greater than 45,0,0,0,2,0.5493738921402309,0,57.0,56.0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
8375,1,51,Greater than 45,0,0,0,21,0.4517112099682474,1,489.0,449.0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
8378,1,64,Greater than 45,0,0,0,8,0.46892515692495623,1,2.0,290.0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
8379,1,76,Greater than 45,0,0,0,0,0.28505963547838464,0,2.0,1.0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
8380,0,28,25 - 45,0,0,0,3,0.5401373575236661,1,0.0,0.0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
8381,1,35,25 - 45,0,0,0,1,0.3827224111679078,0,1.0,1.0,1,0,0,0,0,0,0,1,0,1,0,0,1,0
8382,1,44,25 - 45,0,0,0,6,0.5465082316130807,1,3.0,2.0,0,0,0,0,0,1,1,0,0,1,0,0,1,0
8384,0,39,25 - 45,0,0,0,3,0.007911961757579028,0,0.0,0.0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
8385,1,38,25 - 45,1,0,1,7,0.3637459219753152,1,8.0,1.0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
8386,1,24,Less than 25,0,0,0,0,0.5475286066047836,0,2.0,2.0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
8389,1,27,25 - 45,0,0,0,4,0.47640155224723396,0,0.0,0.0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
8390,1,36,25 - 45,0,0,0,0,0.5917112870422038,0,7.0,0.0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
8392,1,20,Less than 25,0,0,0,0,0.8287969424207446,1,25.0,25.0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
8394,1,21,Less than 25,0,0,1,0,0.5296779176237041,1,1.0,0.0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
8396,1,27,25 - 45,0,0,0,7,0.4517112099682474,1,26.0,34.0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
8399,1,28,25 - 45,0,1,0,18,0.5917112870422038,1,0.0,0.0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
